station,station_id,date,discharge_m3s
Mogami_302111282214010,302111282214010,1982-09-22,89.44
Mogami_302111282214010,302111282214010,1982-09-23,70.38
Mogami_302111282214010,302111282214010,1982-09-24,65.41
Mogami_302111282214010,302111282214010,1982-09-25,63.2
Mogami_302111282214010,302111282214010,1982-09-26,58.86
Mogami_302111282214010,302111282214010,1982-09-27,58.57
Mogami_302111282214010,302111282214010,1982-09-28,64.29
Mogami_302111282214010,302111282214010,1982-09-29,80.69
Mogami_302111282214010,302111282214010,1982-09-30,58.1
Mogami_302111282214010,302111282214010,1982-10-01,56.2
Mogami_302111282214010,302111282214010,1982-10-02,51.08
Mogami_302111282214010,302111282214010,1982-10-03,51.59
Mogami_302111282214010,302111282214010,1982-10-04,51.03
Mogami_302111282214010,302111282214010,1982-10-05,50.07
Mogami_302111282214010,302111282214010,1982-10-06,47.75
Mogami_302111282214010,302111282214010,1982-10-07,47.14
Mogami_302111282214010,302111282214010,1982-10-08,48.82
Mogami_302111282214010,302111282214010,1982-10-09,43.1
Mogami_302111282214010,302111282214010,1982-10-10,40.54
Mogami_302111282214010,302111282214010,1982-10-11,42.33
Mogami_302111282214010,302111282214010,1982-10-12,42.25
Mogami_302111282214010,302111282214010,1982-10-13,44.12
Mogami_302111282214010,302111282214010,1982-10-14,40.69
Mogami_302111282214010,302111282214010,1982-10-15,38.68
Mogami_302111282214010,302111282214010,1982-10-16,46.03
Mogami_302111282214010,302111282214010,1982-10-17,42.57
Mogami_302111282214010,302111282214010,1982-10-18,39.23
Mogami_302111282214010,302111282214010,1982-10-19,39.05
Mogami_302111282214010,302111282214010,1982-10-20,215.13
Mogami_302111282214010,302111282214010,1982-10-21,137.18
Mogami_302111282214010,302111282214010,1982-10-22,67.44
Mogami_302111282214010,302111282214010,1982-10-23,53.53
Mogami_302111282214010,302111282214010,1982-10-24,54.6
Mogami_302111282214010,302111282214010,1982-10-25,119.42
Mogami_302111282214010,302111282214010,1982-10-26,99.17
Mogami_302111282214010,302111282214010,1982-10-27,84.96
Mogami_302111282214010,302111282214010,1982-10-28,69.32
Mogami_302111282214010,302111282214010,1982-10-29,60.43
Mogami_302111282214010,302111282214010,1982-10-30,56.87
Mogami_302111282214010,302111282214010,1982-10-31,53.69
Mogami_302111282214010,302111282214010,1982-11-01,53.17
Mogami_302111282214010,302111282214010,1982-11-02,57.56
Mogami_302111282214010,302111282214010,1982-11-03,53.62
Mogami_302111282214010,302111282214010,1982-11-04,52.5
Mogami_302111282214010,302111282214010,1982-11-05,51.69
Mogami_302111282214010,302111282214010,1982-11-06,51.8
Mogami_302111282214010,302111282214010,1982-11-07,49.98
Mogami_302111282214010,302111282214010,1982-11-08,47.46
Mogami_302111282214010,302111282214010,1982-11-09,47.44
Mogami_302111282214010,302111282214010,1982-11-10,48.8
Mogami_302111282214010,302111282214010,1982-11-11,100.89
Mogami_302111282214010,302111282214010,1982-11-12,224.28
Mogami_302111282214010,302111282214010,1982-11-13,222.53
Mogami_302111282214010,302111282214010,1982-11-14,135.29
Mogami_302111282214010,302111282214010,1982-11-15,97.83
Mogami_302111282214010,302111282214010,1982-11-16,88.54
Mogami_302111282214010,302111282214010,1982-11-17,82.78
Mogami_302111282214010,302111282214010,1982-11-18,80.67
Mogami_302111282214010,302111282214010,1982-11-19,69.08
Mogami_302111282214010,302111282214010,1982-11-20,86.76
Mogami_302111282214010,302111282214010,1982-11-21,76.39
Mogami_302111282214010,302111282214010,1982-11-22,64.14
Mogami_302111282214010,302111282214010,1982-11-23,70.03
Mogami_302111282214010,302111282214010,1982-11-24,99.47
Mogami_302111282214010,302111282214010,1982-11-25,219.42
Mogami_302111282214010,302111282214010,1982-11-26,137.34
Mogami_302111282214010,302111282214010,1982-11-27,124.89
Mogami_302111282214010,302111282214010,1982-11-28,103.79
Mogami_302111282214010,302111282214010,1982-11-29,93.49
Mogami_302111282214010,302111282214010,1982-11-30,232.96
Mogami_302111282214010,302111282214010,1982-12-01,452.94
Mogami_302111282214010,302111282214010,1982-12-02,382.68
Mogami_302111282214010,302111282214010,1982-12-03,326.71
Mogami_302111282214010,302111282214010,1982-12-04,270.59
Mogami_302111282214010,302111282214010,1982-12-05,211.27
Mogami_302111282214010,302111282214010,1982-12-06,170.54
Mogami_302111282214010,302111282214010,1982-12-07,149.43
Mogami_302111282214010,302111282214010,1982-12-08,128.98
Mogami_302111282214010,302111282214010,1982-12-09,109.92
Mogami_302111282214010,302111282214010,1982-12-10,98.64
Mogami_302111282214010,302111282214010,1982-12-11,101.93
Mogami_302111282214010,302111282214010,1982-12-12,237.49
Mogami_302111282214010,302111282214010,1982-12-13,210.94
Mogami_302111282214010,302111282214010,1982-12-14,158.2
Mogami_302111282214010,302111282214010,1982-12-15,131.65
Mogami_302111282214010,302111282214010,1982-12-16,117.25
Mogami_302111282214010,302111282214010,1982-12-17,107.51
Mogami_302111282214010,302111282214010,1982-12-18,145.1
Mogami_302111282214010,302111282214010,1982-12-19,132.59
Mogami_302111282214010,302111282214010,1982-12-20,112.1
Mogami_302111282214010,302111282214010,1982-12-21,130.07
Mogami_302111282214010,302111282214010,1982-12-22,121.06
Mogami_302111282214010,302111282214010,1982-12-23,130.81
Mogami_302111282214010,302111282214010,1982-12-24,293.01
Mogami_302111282214010,302111282214010,1982-12-25,392.24
Mogami_302111282214010,302111282214010,1982-12-26,237.58
Mogami_302111282214010,302111282214010,1982-12-27,201.11
Mogami_302111282214010,302111282214010,1982-12-28,184.39
Mogami_302111282214010,302111282214010,1982-12-29,158.37
Mogami_302111282214010,302111282214010,1982-12-30,161.72
Mogami_302111282214010,302111282214010,1982-12-31,142.26
Mogami_302111282214010,302111282214010,1983-01-01,139.09
Mogami_302111282214010,302111282214010,1983-01-02,114.17
Mogami_302111282214010,302111282214010,1983-01-03,99.07
Mogami_302111282214010,302111282214010,1983-01-04,92.03
Mogami_302111282214010,302111282214010,1983-01-05,86.03
Mogami_302111282214010,302111282214010,1983-01-06,97.25
Mogami_302111282214010,302111282214010,1983-01-07,86.78
Mogami_302111282214010,302111282214010,1983-01-08,87.68
Mogami_302111282214010,302111282214010,1983-01-09,130.39
Mogami_302111282214010,302111282214010,1983-01-10,112.65
Mogami_302111282214010,302111282214010,1983-01-11,101.99
Mogami_302111282214010,302111282214010,1983-01-12,100.08
Mogami_302111282214010,302111282214010,1983-01-13,96.0
Mogami_302111282214010,302111282214010,1983-01-14,93.09
Mogami_302111282214010,302111282214010,1983-01-15,91.89
Mogami_302111282214010,302111282214010,1983-01-16,86.77
Mogami_302111282214010,302111282214010,1983-01-17,83.28
Mogami_302111282214010,302111282214010,1983-01-18,81.0
Mogami_302111282214010,302111282214010,1983-01-19,83.6
Mogami_302111282214010,302111282214010,1983-01-20,92.75
Mogami_302111282214010,302111282214010,1983-01-21,81.79
Mogami_302111282214010,302111282214010,1983-01-22,80.29
Mogami_302111282214010,302111282214010,1983-01-23,78.62
Mogami_302111282214010,302111282214010,1983-01-24,80.08
Mogami_302111282214010,302111282214010,1983-01-25,82.6
Mogami_302111282214010,302111282214010,1983-01-26,96.09
Mogami_302111282214010,302111282214010,1983-01-27,100.74
Mogami_302111282214010,302111282214010,1983-01-28,99.47
Mogami_302111282214010,302111282214010,1983-01-29,136.89
Mogami_302111282214010,302111282214010,1983-01-30,260.44
Mogami_302111282214010,302111282214010,1983-01-31,207.67
Mogami_302111282214010,302111282214010,1983-02-01,145.87
Mogami_302111282214010,302111282214010,1983-02-02,139.83
Mogami_302111282214010,302111282214010,1983-02-03,132.42
Mogami_302111282214010,302111282214010,1983-02-04,109.92
Mogami_302111282214010,302111282214010,1983-02-05,99.94
Mogami_302111282214010,302111282214010,1983-02-06,103.13
Mogami_302111282214010,302111282214010,1983-02-07,109.06
Mogami_302111282214010,302111282214010,1983-02-08,99.03
Mogami_302111282214010,302111282214010,1983-02-09,97.56
Mogami_302111282214010,302111282214010,1983-02-10,95.48
Mogami_302111282214010,302111282214010,1983-02-11,87.46
Mogami_302111282214010,302111282214010,1983-02-12,81.55
Mogami_302111282214010,302111282214010,1983-02-13,85.27
Mogami_302111282214010,302111282214010,1983-02-14,81.59
Mogami_302111282214010,302111282214010,1983-02-15,78.4
Mogami_302111282214010,302111282214010,1983-02-16,82.76
Mogami_302111282214010,302111282214010,1983-02-17,72.51
Mogami_302111282214010,302111282214010,1983-02-18,78.01
Mogami_302111282214010,302111282214010,1983-02-19,88.28
Mogami_302111282214010,302111282214010,1983-02-20,83.21
Mogami_302111282214010,302111282214010,1983-02-21,76.92
Mogami_302111282214010,302111282214010,1983-02-22,76.56
Mogami_302111282214010,302111282214010,1983-02-23,76.07
Mogami_302111282214010,302111282214010,1983-02-24,73.28
Mogami_302111282214010,302111282214010,1983-02-25,71.55
Mogami_302111282214010,302111282214010,1983-02-26,72.63
Mogami_302111282214010,302111282214010,1983-02-27,74.54
Mogami_302111282214010,302111282214010,1983-02-28,68.0
Mogami_302111282214010,302111282214010,1983-03-01,92.02
Mogami_302111282214010,302111282214010,1983-03-02,127.54
Mogami_302111282214010,302111282214010,1983-03-03,353.9
Mogami_302111282214010,302111282214010,1983-03-04,373.18
Mogami_302111282214010,302111282214010,1983-03-05,266.12
Mogami_302111282214010,302111282214010,1983-03-06,213.99
Mogami_302111282214010,302111282214010,1983-03-07,178.53
Mogami_302111282214010,302111282214010,1983-03-08,149.1
Mogami_302111282214010,302111282214010,1983-03-09,136.8
Mogami_302111282214010,302111282214010,1983-03-10,134.42
Mogami_302111282214010,302111282214010,1983-03-11,131.23
Mogami_302111282214010,302111282214010,1983-03-12,160.4
Mogami_302111282214010,302111282214010,1983-03-13,205.05
Mogami_302111282214010,302111282214010,1983-03-14,253.42
Mogami_302111282214010,302111282214010,1983-03-15,199.44
Mogami_302111282214010,302111282214010,1983-03-16,179.03
Mogami_302111282214010,302111282214010,1983-03-17,233.62
Mogami_302111282214010,302111282214010,1983-03-18,393.04
Mogami_302111282214010,302111282214010,1983-03-19,263.56
Mogami_302111282214010,302111282214010,1983-03-20,220.34
Mogami_302111282214010,302111282214010,1983-03-21,227.42
Mogami_302111282214010,302111282214010,1983-03-22,239.08
Mogami_302111282214010,302111282214010,1983-03-23,360.44
Mogami_302111282214010,302111282214010,1983-03-24,638.27
Mogami_302111282214010,302111282214010,1983-03-25,599.44
Mogami_302111282214010,302111282214010,1983-03-26,478.73
Mogami_302111282214010,302111282214010,1983-03-27,386.31
Mogami_302111282214010,302111282214010,1983-03-28,363.2
Mogami_302111282214010,302111282214010,1983-03-29,397.37
Mogami_302111282214010,302111282214010,1983-03-30,367.5
Mogami_302111282214010,302111282214010,1983-03-31,371.05
Mogami_302111282214010,302111282214010,1983-04-01,411.88
Mogami_302111282214010,302111282214010,1983-04-02,1033.66
Mogami_302111282214010,302111282214010,1983-04-03,818.97
Mogami_302111282214010,302111282214010,1983-04-04,589.32
Mogami_302111282214010,302111282214010,1983-04-05,540.22
Mogami_302111282214010,302111282214010,1983-04-06,509.92
Mogami_302111282214010,302111282214010,1983-04-07,547.2
Mogami_302111282214010,302111282214010,1983-04-08,625.36
Mogami_302111282214010,302111282214010,1983-04-09,652.29
Mogami_302111282214010,302111282214010,1983-04-10,602.88
Mogami_302111282214010,302111282214010,1983-04-11,614.64
Mogami_302111282214010,302111282214010,1983-04-12,791.41
Mogami_302111282214010,302111282214010,1983-04-13,711.25
Mogami_302111282214010,302111282214010,1983-04-14,557.81
Mogami_302111282214010,302111282214010,1983-04-15,575.03
Mogami_302111282214010,302111282214010,1983-04-16,875.18
Mogami_302111282214010,302111282214010,1983-04-17,705.03
Mogami_302111282214010,302111282214010,1983-04-18,595.26
Mogami_302111282214010,302111282214010,1983-04-19,549.05
Mogami_302111282214010,302111282214010,1983-04-20,773.28
Mogami_302111282214010,302111282214010,1983-04-21,633.35
Mogami_302111282214010,302111282214010,1983-04-22,501.32
Mogami_302111282214010,302111282214010,1983-04-23,645.11
Mogami_302111282214010,302111282214010,1983-04-24,528.3
Mogami_302111282214010,302111282214010,1983-04-25,481.86
Mogami_302111282214010,302111282214010,1983-04-26,479.08
Mogami_302111282214010,302111282214010,1983-04-27,492.19
Mogami_302111282214010,302111282214010,1983-04-28,553.19
Mogami_302111282214010,302111282214010,1983-04-29,539.95
Mogami_302111282214010,302111282214010,1983-04-30,546.72
Mogami_302111282214010,302111282214010,1983-05-01,373.54
Mogami_302111282214010,302111282214010,1983-05-02,291.43
Mogami_302111282214010,302111282214010,1983-05-03,275.68
Mogami_302111282214010,302111282214010,1983-05-04,264.15
Mogami_302111282214010,302111282214010,1983-05-05,247.89
Mogami_302111282214010,302111282214010,1983-05-06,225.24
Mogami_302111282214010,302111282214010,1983-05-07,262.49
Mogami_302111282214010,302111282214010,1983-05-08,293.81
Mogami_302111282214010,302111282214010,1983-05-09,208.75
Mogami_302111282214010,302111282214010,1983-05-10,142.68
Mogami_302111282214010,302111282214010,1983-05-11,138.07
Mogami_302111282214010,302111282214010,1983-05-12,139.37
Mogami_302111282214010,302111282214010,1983-05-13,143.25
Mogami_302111282214010,302111282214010,1983-05-14,160.9
Mogami_302111282214010,302111282214010,1983-05-15,145.64
Mogami_302111282214010,302111282214010,1983-05-16,192.39
Mogami_302111282214010,302111282214010,1983-05-17,985.05
Mogami_302111282214010,302111282214010,1983-05-18,474.07
Mogami_302111282214010,302111282214010,1983-05-19,272.6
Mogami_302111282214010,302111282214010,1983-05-20,206.8
Mogami_302111282214010,302111282214010,1983-05-21,188.01
Mogami_302111282214010,302111282214010,1983-05-22,185.06
Mogami_302111282214010,302111282214010,1983-05-23,154.75
Mogami_302111282214010,302111282214010,1983-05-24,133.91
Mogami_302111282214010,302111282214010,1983-05-25,136.47
Mogami_302111282214010,302111282214010,1983-05-26,147.13
Mogami_302111282214010,302111282214010,1983-05-27,113.8
Mogami_302111282214010,302111282214010,1983-05-28,108.71
Mogami_302111282214010,302111282214010,1983-05-29,107.67
Mogami_302111282214010,302111282214010,1983-05-30,110.12
Mogami_302111282214010,302111282214010,1983-05-31,107.63
Mogami_302111282214010,302111282214010,1983-06-01,103.1
Mogami_302111282214010,302111282214010,1983-06-02,92.44
Mogami_302111282214010,302111282214010,1983-06-03,77.09
Mogami_302111282214010,302111282214010,1983-06-04,73.79
Mogami_302111282214010,302111282214010,1983-06-05,67.85
Mogami_302111282214010,302111282214010,1983-06-06,68.08
Mogami_302111282214010,302111282214010,1983-06-07,80.86
Mogami_302111282214010,302111282214010,1983-06-08,72.84
Mogami_302111282214010,302111282214010,1983-06-09,63.23
Mogami_302111282214010,302111282214010,1983-06-10,63.9
Mogami_302111282214010,302111282214010,1983-06-11,60.16
Mogami_302111282214010,302111282214010,1983-06-12,58.87
Mogami_302111282214010,302111282214010,1983-06-13,77.3
Mogami_302111282214010,302111282214010,1983-06-14,102.99
Mogami_302111282214010,302111282214010,1983-06-15,81.39
Mogami_302111282214010,302111282214010,1983-06-16,68.37
Mogami_302111282214010,302111282214010,1983-06-17,60.02
Mogami_302111282214010,302111282214010,1983-06-18,59.43
Mogami_302111282214010,302111282214010,1983-06-19,65.51
Mogami_302111282214010,302111282214010,1983-06-20,62.02
Mogami_302111282214010,302111282214010,1983-06-21,127.35
Mogami_302111282214010,302111282214010,1983-06-22,101.88
Mogami_302111282214010,302111282214010,1983-06-23,60.58
Mogami_302111282214010,302111282214010,1983-06-24,62.33
Mogami_302111282214010,302111282214010,1983-06-25,108.41
Mogami_302111282214010,302111282214010,1983-06-26,69.44
Mogami_302111282214010,302111282214010,1983-06-27,57.67
Mogami_302111282214010,302111282214010,1983-06-28,52.41
Mogami_302111282214010,302111282214010,1983-06-29,67.52
Mogami_302111282214010,302111282214010,1983-06-30,110.0
Mogami_302111282214010,302111282214010,1983-07-01,128.87
Mogami_302111282214010,302111282214010,1983-07-02,98.84
Mogami_302111282214010,302111282214010,1983-07-03,132.98
Mogami_302111282214010,302111282214010,1983-07-04,178.01
Mogami_302111282214010,302111282214010,1983-07-05,329.92
Mogami_302111282214010,302111282214010,1983-07-06,275.82
Mogami_302111282214010,302111282214010,1983-07-07,178.16
Mogami_302111282214010,302111282214010,1983-07-08,144.88
Mogami_302111282214010,302111282214010,1983-07-09,137.85
Mogami_302111282214010,302111282214010,1983-07-10,133.32
Mogami_302111282214010,302111282214010,1983-07-11,95.85
Mogami_302111282214010,302111282214010,1983-07-12,66.57
Mogami_302111282214010,302111282214010,1983-07-13,63.54
Mogami_302111282214010,302111282214010,1983-07-14,59.73
Mogami_302111282214010,302111282214010,1983-07-15,57.58
Mogami_302111282214010,302111282214010,1983-07-16,146.4
Mogami_302111282214010,302111282214010,1983-07-17,136.81
Mogami_302111282214010,302111282214010,1983-07-18,165.33
Mogami_302111282214010,302111282214010,1983-07-19,157.31
Mogami_302111282214010,302111282214010,1983-07-20,86.6
Mogami_302111282214010,302111282214010,1983-07-21,444.69
Mogami_302111282214010,302111282214010,1983-07-22,310.25
Mogami_302111282214010,302111282214010,1983-07-23,258.81
Mogami_302111282214010,302111282214010,1983-07-24,235.33
Mogami_302111282214010,302111282214010,1983-07-25,164.38
Mogami_302111282214010,302111282214010,1983-07-26,214.92
Mogami_302111282214010,302111282214010,1983-07-27,567.26
Mogami_302111282214010,302111282214010,1983-07-28,275.03
Mogami_302111282214010,302111282214010,1983-07-29,187.89
Mogami_302111282214010,302111282214010,1983-07-30,165.61
Mogami_302111282214010,302111282214010,1983-07-31,439.66
Mogami_302111282214010,302111282214010,1983-08-01,671.85
Mogami_302111282214010,302111282214010,1983-08-02,467.85
Mogami_302111282214010,302111282214010,1983-08-03,254.0
Mogami_302111282214010,302111282214010,1983-08-04,191.14
Mogami_302111282214010,302111282214010,1983-08-05,129.9
Mogami_302111282214010,302111282214010,1983-08-06,100.34
Mogami_302111282214010,302111282214010,1983-08-07,81.8
Mogami_302111282214010,302111282214010,1983-08-08,102.29
Mogami_302111282214010,302111282214010,1983-08-09,157.63
Mogami_302111282214010,302111282214010,1983-08-10,164.45
Mogami_302111282214010,302111282214010,1983-08-11,98.41
Mogami_302111282214010,302111282214010,1983-08-12,87.31
Mogami_302111282214010,302111282214010,1983-08-13,78.91
Mogami_302111282214010,302111282214010,1983-08-14,67.06
Mogami_302111282214010,302111282214010,1983-08-15,63.56
Mogami_302111282214010,302111282214010,1983-08-16,197.79
Mogami_302111282214010,302111282214010,1983-08-17,234.36
Mogami_302111282214010,302111282214010,1983-08-18,287.98
Mogami_302111282214010,302111282214010,1983-08-19,183.45
Mogami_302111282214010,302111282214010,1983-08-20,152.04
Mogami_302111282214010,302111282214010,1983-08-21,154.64
Mogami_302111282214010,302111282214010,1983-08-22,285.59
Mogami_302111282214010,302111282214010,1983-08-23,249.72
Mogami_302111282214010,302111282214010,1983-08-24,163.73
Mogami_302111282214010,302111282214010,1983-08-25,316.13
Mogami_302111282214010,302111282214010,1983-08-26,296.47
Mogami_302111282214010,302111282214010,1983-08-27,237.08
Mogami_302111282214010,302111282214010,1983-08-28,171.01
Mogami_302111282214010,302111282214010,1983-08-29,147.72
Mogami_302111282214010,302111282214010,1983-08-30,115.73
Mogami_302111282214010,302111282214010,1983-08-31,93.14
Mogami_302111282214010,302111282214010,1983-09-01,79.58
Mogami_302111282214010,302111282214010,1983-09-02,71.06
Mogami_302111282214010,302111282214010,1983-09-03,65.82
Mogami_302111282214010,302111282214010,1983-09-04,64.83
Mogami_302111282214010,302111282214010,1983-09-05,59.26
Mogami_302111282214010,302111282214010,1983-09-06,57.92
Mogami_302111282214010,302111282214010,1983-09-07,93.32
Mogami_302111282214010,302111282214010,1983-09-08,138.24
Mogami_302111282214010,302111282214010,1983-09-09,212.67
Mogami_302111282214010,302111282214010,1983-09-10,163.37
Mogami_302111282214010,302111282214010,1983-09-11,116.66
Mogami_302111282214010,302111282214010,1983-09-12,343.55
Mogami_302111282214010,302111282214010,1983-09-13,294.68
Mogami_302111282214010,302111282214010,1983-09-14,161.19
Mogami_302111282214010,302111282214010,1983-09-15,133.2
Mogami_302111282214010,302111282214010,1983-09-16,150.98
Mogami_302111282214010,302111282214010,1983-09-17,125.5
Mogami_302111282214010,302111282214010,1983-09-18,102.87
Mogami_302111282214010,302111282214010,1983-09-19,89.91
Mogami_302111282214010,302111282214010,1983-09-20,85.74
Mogami_302111282214010,302111282214010,1983-09-21,73.62
Mogami_302111282214010,302111282214010,1983-09-22,277.08
Mogami_302111282214010,302111282214010,1983-09-23,228.0
Mogami_302111282214010,302111282214010,1983-09-24,190.91
Mogami_302111282214010,302111282214010,1983-09-25,323.66
Mogami_302111282214010,302111282214010,1983-09-26,187.94
Mogami_302111282214010,302111282214010,1983-09-27,151.66
Mogami_302111282214010,302111282214010,1983-09-28,203.75
Mogami_302111282214010,302111282214010,1983-09-29,414.93
Mogami_302111282214010,302111282214010,1983-09-30,235.81
Mogami_302111282214010,302111282214010,1983-10-01,200.09
Mogami_302111282214010,302111282214010,1983-10-02,168.94
Mogami_302111282214010,302111282214010,1983-10-03,144.72
Mogami_302111282214010,302111282214010,1983-10-04,245.71
Mogami_302111282214010,302111282214010,1983-10-05,174.28
Mogami_302111282214010,302111282214010,1983-10-06,161.22
Mogami_302111282214010,302111282214010,1983-10-07,140.36
Mogami_302111282214010,302111282214010,1983-10-08,124.83
Mogami_302111282214010,302111282214010,1983-10-09,227.99
Mogami_302111282214010,302111282214010,1983-10-10,205.41
Mogami_302111282214010,302111282214010,1983-10-11,160.2
Mogami_302111282214010,302111282214010,1983-10-12,128.96
Mogami_302111282214010,302111282214010,1983-10-13,103.78
Mogami_302111282214010,302111282214010,1983-10-14,106.31
Mogami_302111282214010,302111282214010,1983-10-15,96.45
Mogami_302111282214010,302111282214010,1983-10-16,83.32
Mogami_302111282214010,302111282214010,1983-10-17,77.72
Mogami_302111282214010,302111282214010,1983-10-18,75.98
Mogami_302111282214010,302111282214010,1983-10-19,68.48
Mogami_302111282214010,302111282214010,1983-10-20,72.96
Mogami_302111282214010,302111282214010,1983-10-21,73.42
Mogami_302111282214010,302111282214010,1983-10-22,63.8
Mogami_302111282214010,302111282214010,1983-10-23,64.73
Mogami_302111282214010,302111282214010,1983-10-24,71.71
Mogami_302111282214010,302111282214010,1983-10-25,132.73
Mogami_302111282214010,302111282214010,1983-10-26,126.28
Mogami_302111282214010,302111282214010,1983-10-27,142.54
Mogami_302111282214010,302111282214010,1983-10-28,146.13
Mogami_302111282214010,302111282214010,1983-10-29,129.32
Mogami_302111282214010,302111282214010,1983-10-30,109.98
Mogami_302111282214010,302111282214010,1983-10-31,94.02
Mogami_302111282214010,302111282214010,1983-11-01,106.48
Mogami_302111282214010,302111282214010,1983-11-02,95.36
Mogami_302111282214010,302111282214010,1983-11-03,89.22
Mogami_302111282214010,302111282214010,1983-11-04,92.68
Mogami_302111282214010,302111282214010,1983-11-05,83.63
Mogami_302111282214010,302111282214010,1983-11-06,77.05
Mogami_302111282214010,302111282214010,1983-11-07,89.05
Mogami_302111282214010,302111282214010,1983-11-08,79.41
Mogami_302111282214010,302111282214010,1983-11-09,70.18
Mogami_302111282214010,302111282214010,1983-11-10,67.56
Mogami_302111282214010,302111282214010,1983-11-11,81.81
Mogami_302111282214010,302111282214010,1983-11-12,96.28
Mogami_302111282214010,302111282214010,1983-11-13,190.96
Mogami_302111282214010,302111282214010,1983-11-14,335.68
Mogami_302111282214010,302111282214010,1983-11-15,277.01
Mogami_302111282214010,302111282214010,1983-11-16,201.87
Mogami_302111282214010,302111282214010,1983-11-17,155.03
Mogami_302111282214010,302111282214010,1983-11-18,241.63
Mogami_302111282214010,302111282214010,1983-11-19,466.45
Mogami_302111282214010,302111282214010,1983-11-20,345.23
Mogami_302111282214010,302111282214010,1983-11-21,288.29
Mogami_302111282214010,302111282214010,1983-11-22,248.97
Mogami_302111282214010,302111282214010,1983-11-23,198.41
Mogami_302111282214010,302111282214010,1983-11-24,221.45
Mogami_302111282214010,302111282214010,1983-11-25,255.39
Mogami_302111282214010,302111282214010,1983-11-26,251.38
Mogami_302111282214010,302111282214010,1983-11-27,223.26
Mogami_302111282214010,302111282214010,1983-11-28,191.69
Mogami_302111282214010,302111282214010,1983-11-29,174.58
Mogami_302111282214010,302111282214010,1983-11-30,161.34
Mogami_302111282214010,302111282214010,1983-12-01,217.96
Mogami_302111282214010,302111282214010,1983-12-02,250.09
Mogami_302111282214010,302111282214010,1983-12-03,543.07
Mogami_302111282214010,302111282214010,1983-12-04,377.05
Mogami_302111282214010,302111282214010,1983-12-05,270.55
Mogami_302111282214010,302111282214010,1983-12-06,240.61
Mogami_302111282214010,302111282214010,1983-12-07,199.55
Mogami_302111282214010,302111282214010,1983-12-08,176.06
Mogami_302111282214010,302111282214010,1983-12-09,152.49
Mogami_302111282214010,302111282214010,1983-12-10,148.11
Mogami_302111282214010,302111282214010,1983-12-11,151.85
Mogami_302111282214010,302111282214010,1983-12-12,296.88
Mogami_302111282214010,302111282214010,1983-12-13,220.53
Mogami_302111282214010,302111282214010,1983-12-14,409.92
Mogami_302111282214010,302111282214010,1983-12-15,342.45
Mogami_302111282214010,302111282214010,1983-12-16,249.24
Mogami_302111282214010,302111282214010,1983-12-17,205.0
Mogami_302111282214010,302111282214010,1983-12-18,166.94
Mogami_302111282214010,302111282214010,1983-12-19,154.66
Mogami_302111282214010,302111282214010,1983-12-20,142.7
Mogami_302111282214010,302111282214010,1983-12-21,128.26
Mogami_302111282214010,302111282214010,1983-12-22,122.42
Mogami_302111282214010,302111282214010,1983-12-23,127.19
Mogami_302111282214010,302111282214010,1983-12-24,134.43
Mogami_302111282214010,302111282214010,1983-12-25,119.89
Mogami_302111282214010,302111282214010,1983-12-26,107.76
Mogami_302111282214010,302111282214010,1983-12-27,101.32
Mogami_302111282214010,302111282214010,1983-12-28,94.99
Mogami_302111282214010,302111282214010,1983-12-29,89.4
Mogami_302111282214010,302111282214010,1983-12-30,85.15
Mogami_302111282214010,302111282214010,1983-12-31,83.49
Mogami_302111282214010,302111282214010,1984-01-01,87.6
Mogami_302111282214010,302111282214010,1984-01-02,84.26
Mogami_302111282214010,302111282214010,1984-01-03,80.45
Mogami_302111282214010,302111282214010,1984-01-04,79.36
Mogami_302111282214010,302111282214010,1984-01-05,84.67
Mogami_302111282214010,302111282214010,1984-01-06,80.64
Mogami_302111282214010,302111282214010,1984-01-07,77.77
Mogami_302111282214010,302111282214010,1984-01-08,75.65
Mogami_302111282214010,302111282214010,1984-01-09,74.12
Mogami_302111282214010,302111282214010,1984-01-10,74.96
Mogami_302111282214010,302111282214010,1984-01-11,83.59
Mogami_302111282214010,302111282214010,1984-01-12,80.16
Mogami_302111282214010,302111282214010,1984-01-13,79.23
Mogami_302111282214010,302111282214010,1984-01-14,80.82
Mogami_302111282214010,302111282214010,1984-01-15,82.96
Mogami_302111282214010,302111282214010,1984-01-16,95.65
Mogami_302111282214010,302111282214010,1984-01-17,77.55
Mogami_302111282214010,302111282214010,1984-01-18,76.85
Mogami_302111282214010,302111282214010,1984-01-19,75.48
Mogami_302111282214010,302111282214010,1984-01-20,76.16
Mogami_302111282214010,302111282214010,1984-01-21,83.35
Mogami_302111282214010,302111282214010,1984-01-22,82.28
Mogami_302111282214010,302111282214010,1984-01-23,79.28
Mogami_302111282214010,302111282214010,1984-01-24,72.33
Mogami_302111282214010,302111282214010,1984-01-25,75.94
Mogami_302111282214010,302111282214010,1984-01-26,78.23
Mogami_302111282214010,302111282214010,1984-01-27,78.06
Mogami_302111282214010,302111282214010,1984-01-28,76.16
Mogami_302111282214010,302111282214010,1984-01-29,71.23
Mogami_302111282214010,302111282214010,1984-01-30,68.79
Mogami_302111282214010,302111282214010,1984-01-31,68.37
Mogami_302111282214010,302111282214010,1984-02-01,68.08
Mogami_302111282214010,302111282214010,1984-02-02,71.16
